scientificName
 
?
Myonycteris leptodon
Myonycteris relicta
Myonycteris torquata
Myopterus daubentonii
Myopterus whitleyi
Myotis
Myotis abei
Myotis adversus
Myotis aelleni
Myotis albescens
Myotis alcathoe
Myotis altarium
Myotis alticraniatus
Myotis ancricola
Myotis anjouanensis
Myotis annamiticus
Myotis annatessae
Myotis annectans
Myotis armiensis
Myotis atacamensis
Myotis ater
Myotis attenboroughi
Myotis aurascens
Myotis auriculus
Myotis australis
Myotis austroriparius
Myotis badius
Myotis bakeri
Myotis bartelsii
Myotis bechsteinii
Myotis blythii
Myotis bocagii
Myotis bombinus
Myotis borneoensis
Myotis brandtii
Myotis browni
Myotis bucharensis
Myotis californicus
Myotis capaccinii
Myotis caucensis
Myotis chiloensis
Myotis chinensis
Myotis ciliolabrum
Myotis clydejonesi
Myotis cobanensis
Myotis crypticus
Myotis csorbai
Myotis dasycneme
Myotis daubentonii
Myotis davidii
Myotis dieteri
Myotis diminutus
Myotis dinellii
Myotis dominicensis
Myotis elegans
Myotis emarginatus
Myotis escalerai
Myotis evotis
Myotis federatus
Myotis fimbriatus
Myotis findleyi
Myotis formosus
Myotis fortidens
Myotis frater
Myotis gomantongensis
Myotis goudoti
Myotis goudotii
Myotis grisescens
Myotis hajastanicus
Myotis handleyi
Myotis hasseltii
Myotis hayesi
Myotis hermani
Myotis horsfieldii
Myotis hosonoi
Myotis hoveli
Myotis hyrcanicus
Myotis ikonnikovi
Myotis indochinensis
Myotis insularum
Myotis izecksohni
Myotis keaysi
Myotis keenii
Myotis laniger
Myotis larensis
Myotis lavali
Myotis leibii
Myotis levis
Myotis longicaudatus
Myotis longipes
Myotis lucifugus
Myotis lucifugus alascensis
Myotis lucifugus carissima
Myotis lucifugus pernox
Myotis lucifugus relictus
Myotis macrodactylus
Myotis macropus
Myotis macrotarsus
Myotis martiniquensis
Myotis melanorhinus
Myotis midastactus
Myotis moluccarum
Myotis montivagus
Myotis moratellii
Myotis morrisi
Myotis muricola
Myotis muricola browni
Myotis myotis
Myotis mystacinus
Myotis N/A
Myotis nattereri
Myotis nesopolus
Myotis nigricans
Myotis nigricans carteri
Myotis nimbaensis
Myotis nipalensis
Myotis nyctor
Myotis occultus
Myotis oreias
Myotis oxygnathus
Myotis oxyotus
Myotis ozensis
Myotis pampa
Myotis peninsularis
Myotis pequinius
Myotis petax
Myotis peytoni
Myotis phanluongi
Myotis pilosatibialis
Myotis pilosus
Myotis planiceps
Myotis pruinosus
Myotis punicus
Myotis ricketti
Myotis ridleyi
Myotis riparius
Myotis rosseti
Myotis ruber
Myotis rufoniger
Myotis rufopictus
Myotis schaubi
Myotis scotti
Myotis secundus
Myotis - see blythii oxygnathus
Myotis - see chiloensis
Myotis - see davidii
Myotis - see evotis keenii
Myotis - see ikonnikovi
Myotis - see lucifugus carissima
Myotis - see lucifugus pernox
Myotis - see lucifugus relictus
Myotis- see macropus
Myotis - see nattereri hoveli
Myotis - see nattereri tschuliensis
Myotis - see nesopolus larensis
Myotis - see nigricans carteri
Myotis - see siligorensis alticraniatus
Myotis - see siligorensis sowerbyi
Myotis septentrionalis
Myotis sibiricus
Myotis sicarius
Myotis siligorensis
Myotis simus
Myotis sodalis
Myotis soror
Myotis sowerbyi
Myotis stalkeri
Myotis thysanodes
Myotis tricolor
Myotis tschuliensis
Myotis velifer
Myotis velifer peninsularis
Myotis vivesi
Myotis volans
Myotis weberi
Myotis welwitschii
Myotis yanbarensis
Myotis yesoensis
Myotis yumanensis
Myotis zenatius
Mystacina robusta
Mystacina tuberculata
Myzopoda aurita
Myzopoda schliemanni
N/A
N/A...Kerivoula - see Myotis oreias - nomen dubium
Nanonycteris veldkampii
Natalus espiritosantensis
Natalus jamaicensis
Natalus lanatus
Natalus macrourus
Natalus major
Natalus mexicanus
Natalus primus
Natalus see mexicanus
Natalus stramineus
Natalus tumidirostris
Neonycteris pusilla
Neoplatymops mattogrossensis
Neopteryx frosti
Neoromicia anchietae
Neoromicia bemainty
Neoromicia brunnea
Neoromicia brunneus
Neoromicia capensis
Neoromicia flavescens
Neoromicia grandidieri
Neoromicia guineensis
Neoromicia helios
Neoromicia isabella
Neoromicia malagasyensis
Neoromicia matroka
Neoromicia melckorum
Neoromicia nana
Neoromicia nanus
Neoromicia rendalli
Neoromicia robertsi
Neoromicia roseveari
Neoromicia - see grandidieri - nomen dubium
Neoromicia - see robertsi
Neoromicia somalica
Neoromicia somalicus
Neoromicia stanleyi
Neoromicia tenuipinnis
Neoromicia zuluensis
Nesonycteris fardoulisi
Nesonycteris woodfordi
Noctilio albiventris
Noctilio leporinus
Notopteris macdonaldi
Notopteris macdonaldii
Notopteris neocaledonica
Notopteris neocaledonicus
Nyctalus aviator
Nyctalus azoreum
Nyctalus furvus
Nyctalus lasiopterus
Nyctalus leisleri
Nyctalus montanus
Nyctalus noctula
Nyctalus plancyi
Nycteris arge
Nycteris aurita
Nycteris gambiensis
Nycteris grandis
Nycteris hispida
Nycteris intermedia
Nycteris javanica
Nycteris macrotis
Nycteris madagascariensis
Nycteris major
Nycteris nana
Nycteris parisii
Nycteris - see macrotis
Nycteris thebaica
Nycteris tragata
Nycteris vinsoni
Nycteris woodi
Nycticeinops bellieri
Nycticeinops crassulus
Nycticeinops eisentrauti
Nycticeinops grandidieri
Nycticeinops grandidieri [flavescens is a nomen dubium]
Nycticeinops happoldorum
Nycticeinops macrocephalus
Nycticeinops N/A
Nycticeinops schlieffeni
Nycticeinops schlieffenii
Nycticeinops - see grandidieri
Nycticeius aenobarbus
Nycticeius cubanus
Nycticeius humeralis
Nyctiellus lepidus
Nyctimene aello
Nyctimene albiventer
Nyctimene cephalotes
Nyctimene certans
Nyctimene cyclotis
Nyctimene draconilla
Nyctimene keasti
Nyctimene major
Nyctimene malaitensis
Nyctimene masalai
Nyctimene minutus
Nyctimene rabori
Nyctimene robinsoni
Nyctimene sanctacrucis
Nyctimene santacrucis
Nyctimene - see major
Nyctimene varius
Nyctimene vizcaccia
Nyctimene wrightae
Nyctinomops aurispinosus
Nyctinomops femorosaccus
Nyctinomops laticaudatus
Nyctinomops macrotis
Nyctinomops - see macrotis
Nyctophilus arnhemensis
Nyctophilus bifax
Nyctophilus corbeni
Nyctophilus daedalus
Nyctophilus geoffroyi
Nyctophilus gouldi
Nyctophilus heran
Nyctophilus holtorum
Nyctophilus howensis
Nyctophilus macrotis
Nyctophilus major
Nyctophilus microdon
Nyctophilus microtis
Nyctophilus N/A
Nyctophilus nebulosus
Nyctophilus - see macrotis and N. microtis
Nyctophilus - see major, heroni, corbeni, etc. split
Nyctophilus - see major - nomen dubium
Nyctophilus sherrini
Nyctophilus shirleyae
Nyctophilus timoriensis
Nyctophilus walkeri
Otomops formosus
Otomops harrisoni
Otomops johnstonei
Otomops madagascariensis
Otomops martiensseni
Otomops papuensis
Otomops secundus
Otomops wroughtoni
Otonycteris hemprichii
Otonycteris leucophaea
Otopteropus cartilagonodus
Ozimops beccarii
Ozimops cobourgianus
Ozimops halli
Ozimops kitcheneri
Ozimops loriae
Ozimops lumsdenae
Ozimops petersi
Ozimops planiceps
Ozimops ridei
Paracoelops megalotis
Paranyctimene raptor
Paranyctimene tenax
Parastrellus hesperus
Paratriaenops auritus
Paratriaenops furcula
Paratriaenops furculus
Paratriaenops pauliani
Paremballonura atrata
Paremballonura tiavato
Penthetor lucasi
Penthetor lucasii
Perimyotis subflavus
Peropteryx kappleri
Peropteryx leucoptera
Peropteryx macrotis
Peropteryx pallidoptera
Peropteryx trinitatis
Pharotis imogene
Philetor brachypterus
Phoniscus aerosa
Phoniscus aerosus
Phoniscus atrox
Phoniscus jagorii
Phoniscus papuensis
Phylloderma stenops
Phyllonycteris aphylla
Phyllonycteris major
Phyllonycteris N/A
Phyllonycteris poeyi
Phyllops falcatus
Phyllostomus discolor
Phyllostomus elongatus
Phyllostomus hastatus
Phyllostomus latifolius
Pilonycteris celebensis
Pipistrellus abramus
Pipistrellus adamsi
Pipistrellus aero
Pipistrellus aladdin
Pipistrellus anchietae
Pipistrellus angulatus
Pipistrellus ceylonicus
Pipistrellus collinus
Pipistrellus coromandra
Pipistrellus crassulus
Pipistrellus creticus
Pipistrellus deserti
Pipistrellus dhofarensis
Pipistrellus endoi
Pipistrellus grandidieri
Pipistrellus hanaki
Pipistrellus hesperidus
Pipistrellus hesperus
Pipistrellus imbricatus
